"bill_id","status","title","link_id","proposer_type","proposed_date","decision_date","decision_result","has_summaries","status_detail"
"1911372","1","선원법 일부개정법률안(박남춘의원 등 17인)","PRC_W1B4J0X8H1B2J0L9L4Q9G4D6W5Y9L9","의원","2014-08-12","","","1","소관위접수"
"1911373","1","해사안전법 일부개정법률안(박남춘의원 등 17인)","PRC_E1X4N0J8D1D2T0H9X5Z8T5D6R1E1U8","의원","2014-08-12","","","1","소관위접수"
"1911374","1","해운법 일부개정법률안(박남춘의원 등 17인)","PRC_C1M4U0P8L1U2R1C0S0H6E0Q0W5C1S8","의원","2014-08-12","","","1","소관위접수"
"1911375","1","조세특례제한법 일부개정법률안(오제세의원 등 10인)","PRC_E1S4C0B8I1C2M1R0A5L2D2C3O4J9O5","의원","2014-08-12","","","1","소관위접수"
"1911376","1","사립학교법 일부개정법률안(도종환의원 등 13인)","PRC_B1J4S0Z8K1H2R1U1Z1I5I1W1P0L5Q0","의원","2014-08-12","","","1","접수"
"1911377","1","문화재수리 등에 관한 법률 일부개정법률안","ARC_T1D4J0T8Y1C2D1D3X5E1T5U9H8H9B8","정부","2014-08-12","","","1","접수"
"1911378","1","철도건설법 일부개정법률안(변재일의원 등 10인)","PRC_N1Q4N0R8X1J2E1B3C5I6P4V8A8R4U3","의원","2014-08-12","","","1","접수"
"1911379","1","국유재산특례제한법 일부개정법률안(변재일의원 등 10인)","PRC_E1Q4X0J8B1M2S1B4H1J3N4G9H2R8O7","의원","2014-08-12","","","1","소관위접수"
"1911380","1","국가회계법 일부개정법률안(남인순의원 등 11인)","PRC_P1F4I0R8G1C2P1O6J4R0M2L7I3L2F5","의원","2014-08-12","","","1","소관위접수"
"1911381","1","국가재정법 일부개정법률안(남인순의원 등 11인)","PRC_A1Q4D0Q8A1W2H1P6N4H1Z2E3V1V2S2","의원","2014-08-12","","","1","소관위접수"
"1911382","1","초·중등교육법 일부개정법률안(김태년의원 등 40인)","PRC_I1L4W0X8G1B2T1Q7B0K0K3V5B4X9I1","의원","2014-08-12","","","1","접수"
"1911383","1","교과용 도서에 관한 법률안(김태년의원 등 40인)","PRC_N1J4B0J8Q1K2V1B7S3B2M1H3S7V8Y1","의원","2014-08-12","","","1","접수"
"1911384","1","조세특례제한법 일부개정법률안(오제세의원 등 10인)","PRC_W1L4M0K8G1S3X0R9P5J2M4I8E7K7G3","의원","2014-08-13","","","1","접수"
"1911385","1","군에서의 형의 집행 및 군수용자의 처우에 관한 법률 일부개정법률안(이상민의원 등 1...","PRC_P1K4S0E8L1R3O1N4J0P1Y0X4S6E8F4","의원","2014-08-13","","","1","접수"
"1911386","1","군사법원의 조직 등에 관한 법률안(이상민의원 등 13인)","PRC_G1O4A0C8E1B3I1M4A2C1U4Y6O7R5T3","의원","2014-08-13","","","1","접수"
"1911387","1","군검찰의 조직 등에 관한 법률안(이상민의원 등 13인)","PRC_H1O4N0Z8G1W3P1T4B2G1Z4L7X0X0L1","의원","2014-08-13","","","1","접수"
"1911388","1","군사법원법 폐지법률안(이상민의원 등 13인)","PRC_H1X4Q0R8K1V3I1V4K2L4U2Z0O4K3I9","의원","2014-08-13","","","1","접수"
"1911389","1","국립묘지의 설치 및 운영에 관한 법률 일부개정법률안(송영근의원 등 10인)","PRC_O1S4U0R8C1Q3I1C4U2I8S0P0X5K7L4","의원","2014-08-13","","","1","접수"
"1911390","1","항공법 일부개정법률안(원혜영의원 등 12인)","PRC_F1C4B0J8T1R3E1M5P0T0T5U4T8F6M2","의원","2014-08-13","","","1","접수"
"1911391","1","한우산업발전법안(박민수의원 등 10인)","PRC_T1F4E0J8T1O3O1P5Z3U1V3K1W6V5H3","의원","2014-08-13","","","1","접수"
"1911392","1","일제 불법 반출 문화재 이천 오층석탑 반환 촉구 결의안(안민석의원 등 14인)","PRC_B1G4W0V8A1H3V1D5O4D0I4Y9Q2L3I8","의원","2014-08-13","","","0","접수"
"1911393","1","보험업법 일부개정법률안(김종훈의원 등 11인)","PRC_P1I4V0I8W1N3G1R6Z2Z5X0Y1H9G9P0","의원","2014-08-13","","","1","접수"
"1911394","1","지방자치법 일부개정법률안(장병완의원 등 12인)","PRC_I1P4V0V8I1S3I1K7H4E0X3D3I4E3A2","의원","2014-08-13","","","1","접수"
"1911395","1","지방분권 및 지방행정체제개편에 관한 특별법 일부개정법률안(강기윤의원 등 10인)","PRC_I1O4P0B8S1D3I1R8Q1J2A1A3E5Y2O4","의원","2014-08-13","","","1","접수"
"DD00829","1","군 인권개선 및 병영문화혁신 특별위원회 구성결의안","PRC_Z1F4G0V8N1F2S1Y4E2Q0J2O1P5Y0O3","위원장","2014-08-13","","","0","접수"
"1911396","1","조세특례제한법 일부개정법률안(오제세의원 등 10인)","PRC_L1J4L0Y8K1O4N0S9I5F5Z0E3L5A4Q3","의원","2014-08-14","","","0","접수"
"1911397","1","예술인 복지법 일부개정법률안(윤관석의원 등 11인)","PRC_Y1N4R0B8Z1D4X1J1G3Y3H3Z6V2Q8P3","의원","2014-08-14","","","1","접수"
"1911398","1","송유관 안전관리법 일부개정법률안(김상훈의원 등 12인)","PRC_D1P4I0T8K1I4O1Q4X3T1F2R8V3F2G1","의원","2014-08-14","","","1","접수"
"1911399","1","일본제국주의의 식민통치 및 침략전쟁 등을 부정하는 개인 또는 단체의 처벌 등에 관...","PRC_C1I4W0D8Y1Y4K1U5X4Q5K0G1H3T1M8","의원","2014-08-14","","","1","접수"
"1911400","1","소득세법 일부개정법률안(최재성의원 등 11인)","PRC_G1D4K0B8T1B4I1G7E1N9H3J3Y5Y1M8","의원","2014-08-14","","","1","접수"
"1911401","1","사립학교법 일부개정법률안(김상희의원 등 11인)","PRC_E1B4F0T8I1Q4W1L7V2E4A0R9O1V1L4","의원","2014-08-14","","","1","접수"
"1911402","1","대법관(권순일) 임명동의안","PRC_M1K4Y0N8T1J4M1P7B3J9T5D4E0Q3F0","정부","2014-08-14","","","0","접수"
"1911403","1","조세특례제한법 일부개정법률안(최재성의원 등 11인)","PRC_U1Z4U0P8G1J4Z1O7C5L2X0N6K6L1D3","의원","2014-08-14","","","0","접수"
"1911404","1","법인세법 일부개정법률안(최재성의원 등 11인)","PRC_X1C4T0E8X1Z4Z1C7B5R4K0H1S4V3Q0","의원","2014-08-14","","","0","접수"
"1911405","1","일본 정부의 방위백서 독도영유권 주장 철회 촉구 결의안(김광진의원 등 13인)","PRC_W1U4Y0W8O1X4X1J8T0T6Y1S7Z5I3L1","의원","2014-08-14","","","0","접수"
"ZZ19127","1","독립기념관 이사 지명의 건","PRC_E1J4I0E8K1A4K1X6G5R9W1K8Y7Z1R8","기타","2014-08-14","","","0","접수"
"1911406","1","국민건강보험법 일부개정법률안(최동익의원 등 10인)","PRC_A1R4C0M8I1H8I1P0X0I4H2T0X8R8H5","의원","2014-08-18","","","1","접수"
"1911407","1","조세특례제한법 일부개정법률안(오제세의원 등 10인)","PRC_N1R4Z0I8M1D8B1N0H0E5Y5K5A0X0O9","의원","2014-08-18","","","0","접수"
"1911408","1","노인장기요양보험법 일부개정법률안(최동익의원 등 10인)","PRC_I1J4U0D8J1A8D1L0S0U4Z3S3H5Q5F9","의원","2014-08-18","","","1","접수"
"1911409","1","해운법 일부개정법률안(최민희의원 등 10인)","PRC_D1F4U0H8H1D8V1V4G0Z4Z3P9N2C7I7","의원","2014-08-18","","","1","접수"
"1911410","1","학교보건법 일부개정법률안(진선미의원 등 23인)","PRC_C1O4K0B8C1Y8U1V7L3W7Y4J1Y1S6V9","의원","2014-08-18","","","1","접수"
"1911411","1","근로기준법 일부개정법률안(이자스민의원 등 10인)","PRC_S1P4G0D8M1V9X0G9B4K6S1Q2J6I7M2","의원","2014-08-19","","","1","접수"
"1911412","1","조세특례제한법 일부개정법률안(오제세의원 등 10인)","PRC_G1P4A0M8Z1Y9N0G9Q5M7L0M2V9T2T8","의원","2014-08-19","","","1","접수"
"1911413","1","남북협력기금법 일부개정법률안(김성곤의원 등 13인)","PRC_J1I4J0Q8N1C9X1U1A1Y6T3K3I5A9C5","의원","2014-08-19","","","0","접수"
"1911414","1","북한이탈주민의 보호 및 정착지원에 관한 법률 일부개정법률안(김성곤의원 등 12인)","PRC_B1E4P0F8M1M9R1D1A1K8V1K4F2D0X3","의원","2014-08-19","","","0","접수"
"1911415","1","민주평화통일자문회의법 일부개정법률안(김성곤의원 등 13인)","PRC_X1Y4T0C8K1G9I1J1J1R9Z5Q7L7Y9G8","의원","2014-08-19","","","0","접수"
"1911416","1","공직선거법 일부개정법률안(전정희의원 등 18인)","PRC_X1C4D0B8W1Y9D1C3T3Z3I0A3X9Y8W9","의원","2014-08-19","","","1","접수"
"1911417","1","전기통신사업법 일부개정법률안(전병헌의원 등 10인)","PRC_E1I4Q0C8S1U9Q1J5N4P8P2X7O1S2X6","의원","2014-08-19","","","0","접수"
"DD00830","1","군 인권개선 및 병영문화혁신 특별위원회 구성결의안","PRC_W1I4W0L8Y1S9D1E5E0N9Q4Y1S1Q1D9","위원장","2014-08-19","","","0","접수"
"DD00831","1","제327회국회(임시회) 회기결정의 건","PRC_K1Y4A0I8D1R9O1N5C1N9U1G2L5O3F2","위원장","2014-08-19","","","0","접수"
"1911418","1","지방분권 및 지방행정체제개편에 관한 특별법 일부개정법률안(강기윤의원 등 10인)","PRC_Z1O4C0N8K1R9U1X7E5Q8C5O0N6H2A1","의원","2014-08-19","","","0","접수"
"DD00653","1","2013년도 국정감사 결과보고서 채택의 건","PRC_Z1G4K0N2N2B4U2Y1S1S2H4M6Q6N8X9","위원장","2014-08-19","","","0","소관위심사"
"1911419","1","국민건강보험법 일부개정법률안(최동익의원 등 13인)","PRC_V1D4O0U8E2O0M0C9Z5U0Z3I7O1L5T0","의원","2014-08-20","","","1","접수"
"1911420","1","수산업법 일부개정법률안(김우남의원 등 12인)","PRC_V1N4R0Y8S2O0U1M0L0V7U1H0P3I0L7","의원","2014-08-20","","","1","접수"
"1911421","1","소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안(김우남의원 등 11인)","PRC_V1Y4F0I8L2A0Z1X0J0A9L2L7J3O4Z9","의원","2014-08-20","","","0","접수"
"1911422","1","전통사찰의 보존 및 지원에 관한 법률 일부개정법률안(김우남의원 등 11인)","PRC_Q1L4B0Q8U2E0S1V0H1N3S1M4U8T5M0","의원","2014-08-20","","","1","접수"
"1911423","1","협동조합 기본법 일부개정법률안(김우남의원 등 11인)","PRC_K1B4I0R8G2K0O1R0H1K7U0H6I0Y6R2","의원","2014-08-20","","","1","접수"
"1911424","1","공공기관의 운영에 관한 법률 일부개정법률안(박명재의원 등 12인)","PRC_G1V4H0A8C2L0M1U0K4O9O2Q0Y4X2V5","의원","2014-08-20","","","1","접수"
"1911425","1","군사법원법 일부개정법률안(김광진의원 등 10인)","PRC_G1W4Q0Y8D2X0A1H3Y3O2B3N1P1R7B0","의원","2014-08-20","","","0","접수"
"1911426","1","독점규제 및 공정거래에 관한 법률 일부개정법률안(박병석의원 등 11인)","PRC_T1K4N0K8P2L0N1O4V4M2K0S3Z7C0P4","의원","2014-08-20","","","1","접수"
"1911427","1","개인정보 대량유출 관련 실태조사 및 재발방지를 위한 국정조사결과보고서 채택의 건","PRC_D1X4T0O8K2O0H1C5O0W0G5S4S2C6I4","위원장","2014-08-20","","","0","부의가능안건"
"1911428","1","2013년도 국정감사 결과보고서 채택의 건","PRC_Z1G4K0N2N2B4U2Y1S1S2H4M6Q6N8X9","위원장","2014-08-20","","","0","부의가능안건"
"1911429","1","저작권법 일부개정법률안(백재현의원 등 10인)","PRC_Z1Z4B0G8I2V0L1F6N4Q1M4J9A7M3R9","의원","2014-08-20","","","1","접수"
"1911430","1","조세특례제한법 일부개정법률안(정문헌의원 등 10인)","PRC_K1W4F0O8Y2R0F1Y7C0L1E4E1Y2Q2P1","의원","2014-08-20","","","1","접수"
"1911431","1","여객자동차 운수사업법 일부개정법률안(박수현의원 등 11인)","PRC_W1J4U0S8T2Y1E1T0E2B2I5C6U6L5G8","의원","2014-08-21","","","0","접수"
"1911432","1","군인사법 일부개정법률안(손인춘의원 등 10인)","PRC_X1P4R0O8W2Q1B1C0G4O8F4U0C2Z7K2","의원","2014-08-21","","","1","접수"
"1911433","1","해사안전법 일부개정법률안(황주홍의원 등 10인)","PRC_T1W4F0R8V2U1Z1X1J0E6G5N1Q2D3A9","의원","2014-08-21","","","1","접수"
"1911434","1","도로교통법 일부개정법률안(정희수의원 등 10인)","PRC_I1C4A0H8C2D1P1W1W1N2F1E4R3S4R4","의원","2014-08-21","","","0","접수"
"1911435","1","수상레저안전법 일부개정법률안(황주홍의원 등 10인)","PRC_O1O4W0I8N2J1P1Q1A1Y8Z4L7D6T0S0","의원","2014-08-21","","","0","접수"
"1911436","1","사법경찰관리의 직무를 수행할 자와 그 직무범위에 관한 법률 일부개정법률안(정희수...","PRC_R1I4O0X8R2R1A1M1I2L6F2X6O5B1Y7","의원","2014-08-21","","","1","접수"
"1911437","1","쌀 관세율 결정에 관한 특별법안(김승남의원 등 10인)","PRC_M1M4P0W8K2P1S1D5M1R3T5I8B0P2E4","의원","2014-08-21","","","0","접수"
"1911438","1","공익신고자 보호법 일부개정법률안(박주선의원 등 12인)","PRC_B1G4Z0J8B2V1I1N5S5E3S5R4Q3T4Y5","의원","2014-08-21","","","1","접수"
"1911439","1","형사소송법 일부개정법률안(박인숙의원 등 10인)","PRC_U1O4P0L8I2V1G1R7N1L7E4C0I0W4V8","의원","2014-08-21","","","1","접수"
"1911440","1","건축법 일부개정법률안(김윤덕의원 등 10인)","PRC_S1I4Z0C8Y2J1J1L7F5S0A0D0H5M5C7","의원","2014-08-21","","","1","접수"
"1911441","1","청소년 보호법 일부개정법률안(남인순의원 등 12인)","PRC_B1B4H0K8F2B1D1I7T5O9S4Q3T0S1X0","의원","2014-08-21","","","0","접수"
"1911442","1","국민건강보험법 일부개정법률안(신경림의원 등 10인)","PRC_N1I4D0K8V2B1D1H8T1M5H2T5T2J3G8","의원","2014-08-21","","","1","접수"
"1911443","1","국민건강증진법 일부개정법률안(신경림의원 등 10인)","PRC_S1Z4V0Q8V2U1C1A8A1R6O1Q0X7O2I1","의원","2014-08-21","","","1","접수"
"1911444","1","보건의료기본법 일부개정법률안(신경림의원 등 10인)","PRC_P1L4J0E8O2Q1A1Z8V1R7L2C6P5X0Q9","의원","2014-08-21","","","0","접수"
"1911445","1","장애인복지법 일부개정법률안(신경림의원 등 10인)","PRC_E1K4I0P8P2L1L1F8B1Z8R5M4A5P6W3","의원","2014-08-21","","","0","접수"
"1911446","1","건강검진기본법 일부개정법률안(신경림의원 등 10인)","PRC_T1C4R0U8O2N1S1G8L2W4B5S2G9F1Z8","의원","2014-08-21","","","1","접수"
"1911447","1","제약산업 육성 및 지원에 관한 특별법 일부개정법률안(신경림의원 등 10인)","PRC_M1S4Y0I8P2R1E1K8N3W0O4V6B7O8E0","의원","2014-08-21","","","1","접수"
"1911448","1","노숙인 등의 복지 및 자립지원에 관한 법률 일부개정법률안(신경림의원 등 10인)","PRC_Q1G4E0V8E2J1G1I8T3U7L2L2D5M7P5","의원","2014-08-21","","","1","접수"
"1911449","1","학원의 설립·운영 및 과외교습에 관한 법률 일부개정법률안(윤관석의원 등 11인)","PRC_R1E4V0H8X2Y2R0D9V5Z0T2P7A6A2B4","의원","2014-08-22","","","1","접수"
"1911450","1","도로교통법 일부개정법률안(염동열의원 등 10인)","PRC_S1V4M0C8P2Z2W1E1J1X3Y1W8D1H1P5","의원","2014-08-22","","","0","접수"
"1911451","1","방위사업법 일부개정법률안(백군기의원 등 14인)","PRC_J1B4M0O8M2E2W1G3T5U8A4I8M4J8R4","의원","2014-08-22","","","0","접수"
"1911452","1","병역법 일부개정법률안(백군기의원 등 14인)","PRC_M1Q4U0A8U2V2D1N4A0F8B4U9R5R2O4","의원","2014-08-22","","","0","접수"
"1911453","1","특수임무유공자 예우 및 단체설립에 관한 법률 일부개정법률안(민병두의원 등 10인)","PRC_N1U4Q0K8T2D2T1Z4U3Y5G5A3A6W5O5","의원","2014-08-22","","","1","접수"
"1911454","1","개인정보 보호법 일부개정법률안(정청래의원 등 10인)","PRC_T1Y4O0S8T2O2F1H5D3M7O3T7X3H7W9","의원","2014-08-22","","","0","접수"
"1911455","1","신용정보의 이용 및 보호에 관한 법률 일부개정법률안(정청래의원 등 10인)","PRC_Q1L4N0D8B2C2R1V5N3D6W5G2G6N8M3","의원","2014-08-22","","","0","접수"
"1911456","1","건강기능식품에 관한 법률 일부개정법률안(부좌현의원 등 10인)","PRC_J1W4Q0Z8I2Y2E1C5U5H2R3D1X7E3J4","의원","2014-08-22","","","1","접수"
"1911457","1","국민건강보험법 일부개정법률안(유재중의원 등 10인)","PRC_I1G4H0S8N2U2F1L7O2A8F3R5S7B2D2","의원","2014-08-22","","","0","접수"
"1911458","1","인사청문회법 일부개정법률안(황주홍의원 등 10인)","PRC_Y1D4W0K8P2O2K1E7B3C7D2H0Y0O2Y3","의원","2014-08-22","","","1","접수"
"1911459","1","발전소주변지역 지원에 관한 법률 일부개정법률안(이이재의원 등 25인)","PRC_C1C4H0O8Y2Q2I1M8I0Y5C2I9L9Z6V8","의원","2014-08-22","","","0","접수"
"1911460","1","전원개발촉진법 일부개정법률안(이이재의원 등 25인)","PRC_V1W4I0J8C2W2F1O8S1I3U0H0X2Y5H2","의원","2014-08-22","","","0","접수"
"1911461","1","특수임무유공자 예우 및 단체설립에 관한 법률 일부개정법률안(민병두의원 등 10인)","PRC_L1S4F0K8O2S5D0C9I4E1G2S5J1Y0R1","의원","2014-08-25","","","1","접수"
"1911462","1","협동조합 기본법 일부개정법률안(김기준의원 등 13인)","PRC_B1P4L0X8J2Z5B1P3E3H8T4X0K5B2O2","의원","2014-08-25","","","1","접수"
"1911463","1","조세특례제한법 일부개정법률안(강석훈의원 등 13인)","PRC_S1I4X0C8A2Y5N1D4L3B3Y0R9H3M9U7","의원","2014-08-25","","","1","접수"
"1911464","1","청소년 기본법 일부개정법률안","ARC_D1M4E0P8Z2O5W1C5Z1E9U0P4M8C2S0","정부","2014-08-25","","","1","접수"
"1911465","1","국가안전보장회의법 일부개정법률안(유대운의원 등 10인)","PRC_J1E4U0T8G2C5L1Y6A5G1Q4Z6L3U6M8","의원","2014-08-25","","","1","접수"
"1911466","1","산업단지 인·허가 절차 간소화를 위한 특례법 일부개정법률안(부좌현의원 등 11인)","PRC_R1K4O0U8V2V6D1D1M1V5F1W8D6M5O3","의원","2014-08-26","","","1","접수"
"1911467","1","저탄소 녹색성장 기본법 일부개정법률안(박완주의원 등 12인)","PRC_P1I4C0Q8E2G6D1V5I2R9Y0R4E9E7E1","의원","2014-08-26","","","1","접수"
"1911468","1","항만공사법 일부개정법률안(정희수의원 등 10인)","PRC_I1B4M0L8J2Q6A1X5U3D2K2U3C8U3H8","의원","2014-08-26","","","0","접수"
"1911469","1","교통약자의 이동편의 증진법 일부개정법률안(정희수의원 등 11인)","PRC_T1A4J0B8D2V6I1X5Z5N5F1B3O0D1B7","의원","2014-08-26","","","1","접수"
"1911470","1","지하수법 일부개정법률안(김희국의원 등 10인)","PRC_J1B4X0K8V2W6F1M6B1A4A0W6L8S0D8","의원","2014-08-26","","","1","접수"
"1911471","1","도시교통정비 촉진법 일부개정법률안(이이재의원 등 11인)","PRC_X1E4A0T8O2T6V1K6D1L6P0X5D4H9L7","의원","2014-08-26","","","0","접수"
"1911472","1","공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 일부개정법률안(김윤덕의원 등...","PRC_E1O4I0Q8E2W6P1H6O2U6I3R6G9W0E0","의원","2014-08-26","","","0","접수"
"1911473","1","국회의원(송광호) 체포동의안","PRC_K1Z4X0U8C2J6T1O6D3P6M5Q8O7Y7F8","정부","2014-08-26","","","0","접수"
"1911474","1","청소년활동 진흥법 일부개정법률안(이자스민의원 등 10인)","PRC_X1W4I0T8N2U7N0O9F5E2R2N9O9P8G7","의원","2014-08-27","","","1","접수"
"1911475","1","조세특례제한법 일부개정법률안(윤호중의원 등 10인)","PRC_V1V4C0U8P2O7U1Q1T2W3E1C0Z8V0X1","의원","2014-08-27","","","0","접수"
"1911476","1","교육공무원법 일부개정법률안(이노근의원 등 11인)","PRC_L1Z4Z0S8P2Q7R1O1J2Z8S0R6S8E5U2","의원","2014-08-27","","","1","접수"
"1911477","1","고도 보존 및 육성에 관한 특별법 일부개정법률안","ARC_C1A4K0D8H2O7H1H3L0D2O0C9E8L7L8","정부","2014-08-27","","","1","접수"
"1911478","1","국민기초생활 보장법 일부개정법률안(박원석의원 등 12인)","PRC_D1N4Y0T8M2M7N1O4J3F8X1B6O8Q9C4","의원","2014-08-27","","","1","접수"
"1911479","1","용산 화상경마장의 영업 중단 및 종합적 대책 수립 촉구 결의안(박원석의원 등 10인)","PRC_P1X4U0Q8Y2G7U1D4Q4A5C3S8U4B4Q9","의원","2014-08-27","","","0","접수"
"1911480","1","군형법 일부개정법률안(송영근의원 등 11인)","PRC_N1C4A0X8D2F7B1W4K5U6F1Z4U7U0W8","의원","2014-08-27","","","1","접수"
"1911481","1","초·중등교육법 일부개정법률안(김학용의원 등 12인)","PRC_V1O4D0F8N2R7R1T6Y1I4T1K9L2X0B4","의원","2014-08-27","","","1","접수"
"1911482","1","군사법원법 일부개정법률안","ARC_T1U4T0P8P2Y7M1D6S2I6K3I5I0C4S1","정부","2014-08-27","","","1","접수"
